user_id,timestamp,heart_rate_bpm,hrv_ms,spo2_pct,skin_temp_c
user_003,2024-01-29 07:44:00,78,30.1,100.0,33.69
user_003,2024-01-29 07:45:00,63,53.8,96.5,34.38
user_003,2024-01-29 07:46:00,68,51.5,97.4,33.14
user_003,2024-01-29 07:47:00,74,43.1,96.8,34.18
user_003,2024-01-29 07:48:00,69,52.7,98.5,33.85
user_003,2024-01-29 07:49:00,78,38.6,97.2,33.51
user_003,2024-01-29 07:50:00,82,42.2,97.3,33.81
user_003,2024-01-29 07:51:00,71,52.3,99.2,33.73
user_003,2024-01-29 07:52:00,71,49.8,97.1,32.2
user_003,2024-01-29 07:53:00,74,50.8,97.3,32.92
user_003,2024-01-29 07:54:00,68,52.6,96.8,34.0
user_003,2024-01-29 07:55:00,70,36.2,96.4,34.21
user_003,2024-01-29 07:56:00,74,41.9,99.1,33.92
user_003,2024-01-29 07:57:00,72,45.4,98.7,34.42
user_003,2024-01-29 07:58:00,74,53.0,97.5,33.21
user_003,2024-01-29 07:59:00,73,72.1,97.4,33.52
user_003,2024-01-29 08:00:00,80,40.6,98.1,34.0
user_003,2024-01-29 08:01:00,65,47.3,99.9,33.78
user_003,2024-01-29 08:02:00,66,46.0,97.9,33.37
user_003,2024-01-29 08:03:00,85,57.1,97.8,34.07
user_003,2024-01-29 08:04:00,63,45.2,97.6,34.41
user_003,2024-01-29 08:05:00,74,29.7,98.0,33.06
user_003,2024-01-29 08:06:00,73,36.8,96.8,33.08
user_003,2024-01-29 08:07:00,67,51.3,98.3,34.33
user_003,2024-01-29 08:08:00,81,27.9,96.1,32.72
user_003,2024-01-29 08:09:00,75,43.5,97.0,32.58
user_003,2024-01-29 08:10:00,83,31.5,98.3,33.85
user_003,2024-01-29 08:11:00,71,37.4,97.4,33.66
user_003,2024-01-29 08:12:00,75,45.8,98.2,33.42
user_003,2024-01-29 08:13:00,76,46.8,98.5,34.29
user_003,2024-01-29 08:14:00,68,59.6,97.0,32.27
user_003,2024-01-29 08:15:00,68,41.2,98.2,34.27
user_003,2024-01-29 08:16:00,72,74.0,97.9,33.05
user_003,2024-01-29 08:17:00,75,18.9,97.3,33.55
user_003,2024-01-29 08:18:00,75,37.9,98.0,32.87
user_003,2024-01-29 08:19:00,70,38.1,97.3,33.19
user_003,2024-01-29 08:20:00,64,51.0,98.6,33.24
user_003,2024-01-29 08:21:00,74,59.1,96.8,32.77
user_003,2024-01-29 08:22:00,70,35.6,95.9,33.57
user_003,2024-01-29 08:23:00,77,49.7,97.3,34.25
user_003,2024-01-29 08:24:00,69,60.0,98.5,33.22
user_003,2024-01-29 08:25:00,68,31.4,97.1,33.93
user_003,2024-01-29 08:26:00,68,43.2,96.1,34.37
user_003,2024-01-29 08:27:00,75,62.4,97.0,34.52
user_003,2024-01-29 08:28:00,72,50.8,99.2,33.7
user_003,2024-01-29 08:29:00,73,42.9,96.6,33.66
user_003,2024-01-29 08:30:00,67,45.2,98.1,33.97
user_003,2024-01-29 08:31:00,79,36.7,98.9,33.39
user_003,2024-01-29 08:32:00,65,41.3,98.6,33.88
user_003,2024-01-29 08:33:00,74,46.0,97.6,34.02
user_003,2024-01-29 08:34:00,73,59.2,97.0,33.88
user_003,2024-01-29 08:35:00,79,43.3,96.9,33.88
user_003,2024-01-29 08:36:00,79,50.6,97.9,33.61
user_003,2024-01-29 08:37:00,73,36.2,98.3,33.23
user_003,2024-01-29 08:38:00,72,39.9,98.5,33.22
user_003,2024-01-29 08:39:00,76,57.5,98.8,33.87
user_003,2024-01-29 08:40:00,79,43.5,97.5,32.39
user_003,2024-01-29 08:41:00,70,27.7,98.5,34.26
user_003,2024-01-29 08:42:00,77,50.9,96.9,32.7
user_003,2024-01-29 08:43:00,71,44.1,98.0,33.05
user_003,2024-01-29 08:44:00,67,53.7,96.4,33.46
user_003,2024-01-29 08:45:00,69,52.3,96.9,33.05
user_003,2024-01-29 08:46:00,67,57.0,97.7,32.46
user_003,2024-01-29 08:47:00,68,44.5,96.9,34.12
user_003,2024-01-29 08:48:00,72,39.7,96.5,33.61
user_003,2024-01-29 08:49:00,73,48.1,97.3,33.04
user_003,2024-01-29 08:50:00,70,30.7,97.2,32.91
user_003,2024-01-29 08:51:00,66,61.2,96.8,32.81
user_003,2024-01-29 08:52:00,67,45.4,97.7,33.45
user_003,2024-01-29 08:53:00,70,47.5,96.8,34.34
user_003,2024-01-29 08:54:00,69,47.9,97.5,33.36
user_003,2024-01-29 08:55:00,76,55.8,97.1,33.69
user_003,2024-01-29 08:56:00,58,53.3,95.9,33.27
user_003,2024-01-29 08:57:00,72,50.5,96.8,34.2
user_003,2024-01-29 08:58:00,79,46.1,97.0,33.69
user_003,2024-01-29 08:59:00,76,28.3,96.2,34.1
user_003,2024-01-29 09:00:00,66,60.3,97.0,33.13
user_003,2024-01-29 09:01:00,78,42.3,97.4,34.08
user_003,2024-01-29 09:02:00,79,39.8,96.5,33.33
user_003,2024-01-29 09:03:00,70,48.6,97.7,32.71
user_003,2024-01-29 09:04:00,79,60.7,96.8,33.97
user_003,2024-01-29 09:05:00,76,40.1,97.9,33.1
user_003,2024-01-29 09:06:00,69,48.4,97.6,33.07
user_003,2024-01-29 09:07:00,64,52.6,97.5,33.12
user_003,2024-01-29 09:08:00,72,46.0,97.7,33.59
user_003,2024-01-29 09:09:00,73,44.4,98.4,34.2
user_003,2024-01-29 09:10:00,73,38.1,98.4,33.24
user_003,2024-01-29 09:11:00,83,48.4,96.1,33.61
user_003,2024-01-29 09:12:00,72,54.0,96.5,33.43
user_003,2024-01-29 09:13:00,75,52.0,98.5,33.04
user_003,2024-01-29 09:14:00,74,62.6,96.8,34.18
user_003,2024-01-29 09:15:00,69,42.4,97.4,33.55
user_003,2024-01-29 09:16:00,74,50.9,97.5,33.07
user_003,2024-01-29 09:17:00,57,33.0,97.7,33.67
user_003,2024-01-29 09:18:00,74,51.5,96.5,33.09
user_003,2024-01-29 09:19:00,78,50.5,98.9,32.93
user_003,2024-01-29 09:20:00,80,49.6,97.0,33.19
user_003,2024-01-29 09:21:00,81,44.9,97.5,32.33
user_003,2024-01-29 09:22:00,76,30.6,97.4,33.99
user_003,2024-01-29 09:23:00,74,45.4,97.7,32.88
user_003,2024-01-29 09:24:00,76,52.9,96.1,32.88
user_003,2024-01-29 09:25:00,68,47.3,97.3,32.82
user_003,2024-01-29 09:26:00,74,50.2,97.2,33.69
user_003,2024-01-29 09:27:00,74,52.2,96.4,32.93
user_003,2024-01-29 09:28:00,73,49.5,98.0,33.73
user_003,2024-01-29 09:29:00,72,38.9,97.9,33.18
user_003,2024-01-29 09:30:00,81,41.2,97.0,33.66
user_003,2024-01-29 09:31:00,68,35.9,96.2,33.2
user_003,2024-01-29 09:32:00,78,45.7,98.1,33.18
user_003,2024-01-29 09:33:00,72,63.5,95.8,34.34
user_003,2024-01-29 09:34:00,66,39.3,97.7,34.04
user_003,2024-01-29 09:35:00,66,48.9,97.7,33.47
user_003,2024-01-29 09:36:00,78,58.0,97.2,33.8
user_003,2024-01-29 09:37:00,73,57.2,98.9,33.78
user_003,2024-01-29 09:38:00,77,49.4,96.9,33.75
user_003,2024-01-29 09:39:00,79,49.7,97.7,34.65
user_003,2024-01-29 09:40:00,70,68.2,98.7,33.47
user_003,2024-01-29 09:41:00,72,37.2,99.1,32.64
user_003,2024-01-29 09:42:00,77,58.4,97.6,32.65
user_003,2024-01-29 09:43:00,72,47.9,98.2,33.61
user_003,2024-01-29 09:44:00,74,52.3,95.8,33.34
user_003,2024-01-29 09:45:00,82,61.4,99.5,32.73
user_003,2024-01-29 09:46:00,75,47.8,95.5,33.23
user_003,2024-01-29 09:47:00,76,55.9,98.7,33.4
user_003,2024-01-29 09:48:00,70,49.2,97.9,34.57
user_003,2024-01-29 09:49:00,78,41.9,98.1,33.67
user_003,2024-01-29 09:50:00,77,58.1,98.6,33.54
user_003,2024-01-29 09:51:00,76,63.4,97.8,34.47
user_003,2024-01-29 09:52:00,76,55.6,97.7,33.16
user_003,2024-01-29 09:53:00,70,58.9,97.2,33.69
user_003,2024-01-29 09:54:00,74,55.9,98.6,34.01
user_003,2024-01-29 09:55:00,73,63.4,96.7,33.46
user_003,2024-01-29 09:56:00,76,67.1,97.2,33.06
user_003,2024-01-29 09:57:00,83,44.7,98.3,32.55
user_003,2024-01-29 09:58:00,65,45.3,97.6,33.87
user_003,2024-01-29 09:59:00,82,37.3,97.9,33.84
user_003,2024-01-29 10:00:00,81,52.9,97.8,34.16
user_003,2024-01-29 10:01:00,77,42.2,97.0,34.08
user_003,2024-01-29 10:02:00,69,52.9,97.9,33.66
user_003,2024-01-29 10:03:00,84,50.4,99.3,33.03
user_003,2024-01-29 10:04:00,73,37.8,97.6,33.24
user_003,2024-01-29 10:05:00,73,45.0,97.9,34.31
user_003,2024-01-29 10:06:00,67,48.7,96.8,33.43
user_003,2024-01-29 10:07:00,77,54.1,97.3,34.44
user_003,2024-01-29 10:08:00,78,54.6,96.8,34.09
user_003,2024-01-29 10:09:00,75,27.4,97.2,33.56
user_003,2024-01-29 10:10:00,74,52.4,97.5,33.25
user_003,2024-01-29 10:11:00,72,35.4,98.0,33.72
user_003,2024-01-29 10:12:00,78,20.0,96.8,33.32
user_003,2024-01-29 10:13:00,86,69.2,98.2,33.15
user_003,2024-01-29 10:14:00,76,42.7,98.1,33.8
user_003,2024-01-29 10:15:00,82,69.3,97.4,33.45
user_003,2024-01-29 10:16:00,81,49.5,96.8,33.18
user_003,2024-01-29 10:17:00,80,45.7,98.2,33.63
user_003,2024-01-29 10:18:00,75,51.0,97.5,33.29
user_003,2024-01-29 10:19:00,83,54.5,97.6,33.55
user_003,2024-01-29 10:20:00,75,61.7,96.5,33.25
user_003,2024-01-29 10:21:00,76,37.0,97.4,34.23
user_003,2024-01-29 10:22:00,69,55.5,97.7,33.32
user_003,2024-01-29 10:23:00,72,38.0,97.7,34.54
user_003,2024-01-29 10:24:00,88,20.3,95.4,33.57
user_003,2024-01-29 10:25:00,74,56.1,98.6,34.14
user_003,2024-01-29 10:26:00,81,40.8,97.5,33.37
user_003,2024-01-29 10:27:00,70,58.1,97.7,33.31
user_003,2024-01-29 10:28:00,84,40.6,97.3,33.67
user_003,2024-01-29 10:29:00,75,29.9,97.0,33.42
user_003,2024-01-29 10:30:00,70,51.5,97.9,33.36
user_003,2024-01-29 10:31:00,74,33.7,97.8,33.25
user_003,2024-01-29 10:32:00,78,57.6,96.5,33.16
user_003,2024-01-29 10:33:00,83,64.2,98.1,32.85
user_003,2024-01-29 10:34:00,72,39.0,97.4,33.98
user_003,2024-01-29 10:35:00,84,42.5,98.2,33.32
user_003,2024-01-29 10:36:00,74,48.6,97.6,33.08
user_003,2024-01-29 10:37:00,75,42.8,99.1,33.45
user_003,2024-01-29 10:38:00,77,44.9,98.1,33.78
user_003,2024-01-29 10:39:00,79,47.2,96.4,34.29
user_003,2024-01-29 10:40:00,72,32.1,97.5,33.13
user_003,2024-01-29 10:41:00,78,42.2,97.7,33.03
user_003,2024-01-29 10:42:00,80,69.5,97.7,33.68
user_003,2024-01-29 10:43:00,76,31.7,97.0,33.94
user_003,2024-01-29 10:44:00,74,32.7,97.5,33.72
user_003,2024-01-29 10:45:00,83,49.6,98.1,33.4
user_003,2024-01-29 10:46:00,79,65.9,96.3,33.1
user_003,2024-01-29 10:47:00,79,38.9,97.5,34.11
user_003,2024-01-29 10:48:00,74,48.1,98.3,33.35
user_003,2024-01-29 10:49:00,81,42.8,97.7,33.21
user_003,2024-01-29 10:50:00,83,35.5,97.8,33.4
user_003,2024-01-29 10:51:00,70,39.3,97.4,32.98
user_003,2024-01-29 10:52:00,72,38.1,98.2,34.24
user_003,2024-01-29 10:53:00,78,50.0,96.8,34.0
user_003,2024-01-29 10:54:00,70,52.8,98.2,33.06
user_003,2024-01-29 10:55:00,74,48.5,98.7,32.86
user_003,2024-01-29 10:56:00,86,44.8,97.5,33.46
user_003,2024-01-29 10:57:00,76,48.1,98.6,34.15
user_003,2024-01-29 10:58:00,82,58.1,97.2,33.6
user_003,2024-01-29 10:59:00,84,36.5,97.7,33.94
user_003,2024-01-29 11:00:00,85,48.5,97.1,33.59
user_003,2024-01-29 11:01:00,75,38.8,95.9,33.02
user_003,2024-01-29 11:02:00,80,33.5,97.4,33.46
user_003,2024-01-29 11:03:00,84,39.2,97.4,33.97
user_003,2024-01-29 11:04:00,79,46.8,98.1,32.99
user_003,2024-01-29 11:05:00,75,62.2,97.2,34.45
user_003,2024-01-29 11:06:00,78,31.8,97.3,32.81
user_003,2024-01-29 11:07:00,84,52.8,97.4,33.58
user_003,2024-01-29 11:08:00,75,72.3,97.9,34.59
user_003,2024-01-29 11:09:00,76,51.9,97.6,32.55
user_003,2024-01-29 11:10:00,73,53.1,96.6,33.62
user_003,2024-01-29 11:11:00,76,47.3,96.6,32.94
user_003,2024-01-29 11:12:00,79,48.0,97.7,33.92
user_003,2024-01-29 11:13:00,85,23.2,95.9,34.01
user_003,2024-01-29 11:14:00,79,42.5,97.4,33.31
user_003,2024-01-29 11:15:00,80,29.9,97.9,33.35
user_003,2024-01-29 11:16:00,79,59.1,97.9,32.81
user_003,2024-01-29 11:17:00,78,32.0,97.3,33.24
user_003,2024-01-29 11:18:00,81,42.8,97.1,33.07
user_003,2024-01-29 11:19:00,73,61.3,96.6,34.7
user_003,2024-01-29 11:20:00,80,36.5,96.0,34.22
user_003,2024-01-29 11:21:00,84,39.5,98.7,32.87
user_003,2024-01-29 11:22:00,84,51.4,97.4,33.73
user_003,2024-01-29 11:23:00,77,34.9,97.5,34.0
user_003,2024-01-29 11:24:00,80,49.0,97.3,33.28
user_003,2024-01-29 11:25:00,74,31.9,98.2,32.68
user_003,2024-01-29 11:26:00,74,51.0,97.8,33.19
user_003,2024-01-29 11:27:00,72,46.6,98.4,33.94
user_003,2024-01-29 11:28:00,78,32.5,96.4,32.64
user_003,2024-01-29 11:29:00,89,63.3,96.9,33.69
user_003,2024-01-29 11:30:00,79,45.2,97.1,34.3
user_003,2024-01-29 11:31:00,79,52.8,96.7,33.67
user_003,2024-01-29 11:32:00,80,53.7,97.8,33.9
user_003,2024-01-29 11:33:00,86,41.3,97.1,33.8
user_003,2024-01-29 11:34:00,83,48.1,97.4,32.94
user_003,2024-01-29 11:35:00,76,47.3,98.4,33.92
user_003,2024-01-29 11:36:00,82,16.3,98.7,33.38
user_003,2024-01-29 11:37:00,79,32.9,96.1,33.34
user_003,2024-01-29 11:38:00,84,41.1,98.7,33.07
user_003,2024-01-29 11:39:00,72,54.9,98.0,33.91
user_003,2024-01-29 11:40:00,76,55.6,97.8,33.29
user_003,2024-01-29 11:41:00,81,35.1,97.8,33.29
user_003,2024-01-29 11:42:00,74,31.4,98.0,32.87
user_003,2024-01-29 11:43:00,76,46.2,98.9,33.6
user_003,2024-01-29 11:44:00,84,37.2,97.3,34.02
user_003,2024-01-29 11:45:00,70,27.7,97.2,33.82
user_003,2024-01-29 11:46:00,82,34.3,97.4,33.43
user_003,2024-01-29 11:47:00,77,45.2,96.5,32.78
user_003,2024-01-29 11:48:00,82,42.1,98.0,33.77
user_003,2024-01-29 11:49:00,75,61.0,96.4,33.29
user_003,2024-01-29 11:50:00,86,36.2,96.7,33.8
user_003,2024-01-29 11:51:00,87,40.6,98.5,33.68
user_003,2024-01-29 11:52:00,83,33.0,97.8,33.71
user_003,2024-01-29 11:53:00,74,50.1,98.0,33.86
user_003,2024-01-29 11:54:00,70,52.7,98.1,33.87
user_003,2024-01-29 11:55:00,71,52.6,96.6,33.47
user_003,2024-01-29 11:56:00,81,47.6,96.9,33.49
user_003,2024-01-29 11:57:00,82,51.3,98.6,32.44
user_003,2024-01-29 11:58:00,81,47.5,96.6,33.22
user_003,2024-01-29 11:59:00,85,54.0,97.6,33.78
user_003,2024-01-29 12:00:00,78,62.0,97.1,34.89
user_003,2024-01-29 12:01:00,73,68.5,98.0,32.57
user_003,2024-01-29 12:02:00,82,35.4,96.9,33.12
user_003,2024-01-29 12:03:00,75,48.9,98.6,33.1
user_003,2024-01-29 12:04:00,71,49.0,97.8,33.18
user_003,2024-01-29 12:05:00,76,28.2,96.8,33.84
user_003,2024-01-29 12:06:00,82,58.5,96.8,32.82
user_003,2024-01-29 12:07:00,82,37.2,98.6,32.82
user_003,2024-01-29 12:08:00,70,48.3,97.3,33.77
user_003,2024-01-29 12:09:00,78,43.6,97.6,34.36
user_003,2024-01-29 12:10:00,70,67.7,96.8,33.46
user_003,2024-01-29 12:11:00,85,42.6,96.7,32.77
user_003,2024-01-29 12:12:00,84,38.7,97.6,33.5
user_003,2024-01-29 12:13:00,83,41.3,97.1,33.36
user_003,2024-01-29 12:14:00,79,50.8,98.8,33.5
user_003,2024-01-29 12:15:00,74,41.2,97.2,33.83
user_003,2024-01-29 12:16:00,72,58.1,97.6,33.26
user_003,2024-01-29 12:17:00,70,35.1,97.5,32.58
user_003,2024-01-29 12:18:00,77,57.9,96.7,33.04
user_003,2024-01-29 12:19:00,81,25.9,98.2,33.65
user_003,2024-01-29 12:20:00,81,56.1,98.0,34.25
user_003,2024-01-29 12:21:00,80,61.9,96.9,33.69
user_003,2024-01-29 12:22:00,79,44.9,95.4,32.92
user_003,2024-01-29 12:23:00,84,21.0,98.2,33.77
user_003,2024-01-29 12:24:00,76,43.1,98.4,32.7
user_003,2024-01-29 12:25:00,74,46.9,97.5,33.88
user_003,2024-01-29 12:26:00,82,39.4,98.0,33.96
user_003,2024-01-29 12:27:00,83,49.4,97.7,33.1
user_003,2024-01-29 12:28:00,85,41.0,98.2,33.61
user_003,2024-01-29 12:29:00,81,15.3,98.5,33.51
user_003,2024-01-29 12:30:00,82,64.8,98.7,33.49
user_003,2024-01-29 12:31:00,77,52.0,98.2,33.72
user_003,2024-01-29 12:32:00,74,33.4,98.2,34.18
user_003,2024-01-29 12:33:00,81,36.4,98.2,33.19
user_003,2024-01-29 12:34:00,84,44.5,97.1,33.09
user_003,2024-01-29 12:35:00,80,43.8,98.4,32.71
user_003,2024-01-29 12:36:00,73,62.0,97.4,33.34
user_003,2024-01-29 12:37:00,77,35.6,97.1,33.48
user_003,2024-01-29 12:38:00,77,43.6,97.3,33.98
user_003,2024-01-29 12:39:00,73,51.7,98.2,34.12
user_003,2024-01-29 12:40:00,88,29.6,98.8,34.36
user_003,2024-01-29 12:41:00,73,39.4,97.3,33.86
user_003,2024-01-29 12:42:00,73,52.8,99.0,33.1
user_003,2024-01-29 12:43:00,83,48.0,98.0,33.78
user_003,2024-01-29 12:44:00,72,50.0,96.4,33.69
user_003,2024-01-29 12:45:00,84,37.5,97.2,34.14
user_003,2024-01-29 12:46:00,75,47.1,97.6,33.92
user_003,2024-01-29 12:47:00,83,51.6,98.6,34.24
user_003,2024-01-29 12:48:00,74,44.2,97.3,33.57
user_003,2024-01-29 12:49:00,85,53.0,97.8,32.42
user_003,2024-01-29 12:50:00,81,44.2,95.9,33.35
user_003,2024-01-29 12:51:00,70,59.8,98.2,33.41
user_003,2024-01-29 12:52:00,78,37.3,97.3,32.9
user_003,2024-01-29 12:53:00,86,36.7,97.1,33.0
user_003,2024-01-29 12:54:00,80,37.3,98.9,32.99
user_003,2024-01-29 12:55:00,86,44.5,97.1,34.16
user_003,2024-01-29 12:56:00,71,49.2,96.1,33.63
user_003,2024-01-29 12:57:00,83,32.7,97.8,33.73
user_003,2024-01-29 12:58:00,82,36.4,97.6,32.51
user_003,2024-01-29 12:59:00,83,39.9,97.5,32.97
user_003,2024-01-29 13:00:00,80,55.6,97.1,32.95
user_003,2024-01-29 13:01:00,75,61.0,97.9,33.32
user_003,2024-01-29 13:02:00,86,26.4,97.1,34.03
user_003,2024-01-29 13:03:00,80,37.4,98.0,33.06
user_003,2024-01-29 13:04:00,77,54.9,97.0,33.47
user_003,2024-01-29 13:05:00,72,23.3,98.0,34.17
user_003,2024-01-29 13:06:00,82,49.1,97.2,33.65
user_003,2024-01-29 13:07:00,81,48.9,97.1,34.12
user_003,2024-01-29 13:08:00,79,37.6,99.6,33.18
user_003,2024-01-29 13:09:00,79,50.1,97.3,32.99
user_003,2024-01-29 13:10:00,83,36.1,95.7,33.31
user_003,2024-01-29 13:11:00,78,53.4,97.1,33.64
user_003,2024-01-29 13:12:00,87,53.0,96.7,33.01
user_003,2024-01-29 13:13:00,77,45.0,97.5,33.36
user_003,2024-01-29 13:14:00,74,58.9,96.7,34.23
user_003,2024-01-29 13:15:00,86,47.8,97.2,32.96
user_003,2024-01-29 13:16:00,83,50.4,97.2,32.66
user_003,2024-01-29 13:17:00,85,48.3,98.3,34.17
user_003,2024-01-29 13:18:00,81,46.4,96.6,34.21
user_003,2024-01-29 13:19:00,72,46.8,95.8,33.08
user_003,2024-01-29 13:20:00,84,30.4,97.0,34.31
user_003,2024-01-29 13:21:00,76,42.0,97.2,33.96
user_003,2024-01-29 13:22:00,78,46.5,97.7,34.04
user_003,2024-01-29 13:23:00,83,45.4,97.1,33.04
user_003,2024-01-29 13:24:00,77,48.9,98.9,33.56
user_003,2024-01-29 13:25:00,78,38.9,97.6,33.66
user_003,2024-01-29 13:26:00,85,49.6,95.9,33.9
user_003,2024-01-29 13:27:00,73,66.5,96.0,33.51
user_003,2024-01-29 13:28:00,76,38.0,96.5,32.69
user_003,2024-01-29 13:29:00,82,48.6,96.5,33.37
user_003,2024-01-29 13:30:00,82,42.7,97.1,33.74
user_003,2024-01-29 13:31:00,76,46.6,96.8,33.37
user_003,2024-01-29 13:32:00,80,38.4,96.0,32.97
user_003,2024-01-29 13:33:00,78,56.6,97.5,33.86
user_003,2024-01-29 13:34:00,81,37.0,98.1,33.41
user_003,2024-01-29 13:35:00,75,23.9,98.4,33.27
user_003,2024-01-29 13:36:00,71,47.5,96.8,32.76
user_003,2024-01-29 13:37:00,79,53.9,98.4,33.99
user_003,2024-01-29 13:38:00,82,45.0,97.4,32.99
user_003,2024-01-29 13:39:00,75,52.5,98.0,33.14
user_003,2024-01-29 13:40:00,75,58.9,98.8,33.18
user_003,2024-01-29 13:41:00,78,33.9,96.8,34.24
user_003,2024-01-29 13:42:00,83,36.5,97.4,33.93
user_003,2024-01-29 13:43:00,84,31.7,95.8,33.37
user_003,2024-01-29 13:44:00,75,44.5,98.2,33.41
user_003,2024-01-29 13:45:00,86,61.1,96.8,34.07
user_003,2024-01-29 13:46:00,80,37.9,98.0,34.1
user_003,2024-01-29 13:47:00,78,47.1,99.1,33.35
user_003,2024-01-29 13:48:00,78,65.8,98.1,34.61
user_003,2024-01-29 13:49:00,77,44.5,98.0,33.65
user_003,2024-01-29 13:50:00,71,64.6,96.6,33.66
user_003,2024-01-29 13:51:00,78,40.7,97.6,33.4
user_003,2024-01-29 13:52:00,75,59.4,97.7,34.04
user_003,2024-01-29 13:53:00,79,46.6,97.4,33.16
user_003,2024-01-29 13:54:00,78,51.0,97.5,33.3
user_003,2024-01-29 13:55:00,91,48.4,97.1,33.66
user_003,2024-01-29 13:56:00,74,45.3,97.3,33.39
user_003,2024-01-29 13:57:00,78,42.5,98.1,33.36
user_003,2024-01-29 13:58:00,74,31.4,96.6,33.34
user_003,2024-01-29 13:59:00,74,57.0,97.4,34.37
user_003,2024-01-29 14:00:00,73,55.2,98.1,33.6
user_003,2024-01-29 14:01:00,80,61.5,96.8,33.4
user_003,2024-01-29 14:02:00,78,40.6,98.1,33.87
user_003,2024-01-29 14:03:00,77,51.5,97.3,33.56
user_003,2024-01-29 14:04:00,81,35.8,98.8,33.86
user_003,2024-01-29 14:05:00,77,44.7,97.1,33.47
user_003,2024-01-29 14:06:00,75,55.1,97.1,33.09
user_003,2024-01-29 14:07:00,77,49.7,98.5,34.2
user_003,2024-01-29 14:08:00,77,47.9,98.3,33.57
user_003,2024-01-29 14:09:00,81,32.0,97.2,33.48
user_003,2024-01-29 14:10:00,79,63.7,97.9,32.78
user_003,2024-01-29 14:11:00,77,35.3,96.9,34.26
user_003,2024-01-29 14:12:00,71,50.9,96.4,34.14
user_003,2024-01-29 14:13:00,74,49.2,96.9,33.73
user_003,2024-01-29 14:14:00,81,48.2,98.9,33.68
user_003,2024-01-29 14:15:00,73,52.9,97.3,33.48
user_003,2024-01-29 14:16:00,82,40.6,97.9,33.25
user_003,2024-01-29 14:17:00,64,46.8,98.4,33.84
user_003,2024-01-29 14:18:00,82,45.1,96.4,33.95
user_003,2024-01-29 14:19:00,74,50.6,97.1,33.62
user_003,2024-01-29 14:20:00,87,37.7,96.8,33.42
user_003,2024-01-29 14:21:00,77,51.7,97.0,33.86
user_003,2024-01-29 14:22:00,68,40.0,97.7,32.8
user_003,2024-01-29 14:23:00,74,55.2,96.7,34.04
user_003,2024-01-29 14:24:00,75,42.0,97.7,34.12
user_003,2024-01-29 14:25:00,84,35.6,98.5,32.77
user_003,2024-01-29 14:26:00,76,50.3,98.4,33.53
user_003,2024-01-29 14:27:00,77,33.0,97.5,32.72
user_003,2024-01-29 14:28:00,81,56.1,96.5,33.15
user_003,2024-01-29 14:29:00,81,35.0,97.1,33.53
user_003,2024-01-29 14:30:00,77,71.0,97.7,34.11
user_003,2024-01-29 14:31:00,77,71.3,96.1,33.51
user_003,2024-01-29 14:32:00,80,38.0,98.5,33.9
user_003,2024-01-29 14:33:00,71,57.2,97.1,32.74
user_003,2024-01-29 14:34:00,82,50.9,98.3,33.86
user_003,2024-01-29 14:35:00,81,54.0,100.0,33.7
user_003,2024-01-29 14:36:00,71,36.4,95.6,33.44
user_003,2024-01-29 14:37:00,77,55.7,98.1,33.17
user_003,2024-01-29 14:38:00,84,54.3,97.9,33.08
user_003,2024-01-29 14:39:00,81,47.6,99.3,34.01
user_003,2024-01-29 14:40:00,81,20.3,97.0,33.03
user_003,2024-01-29 14:41:00,76,34.2,97.8,33.59
user_003,2024-01-29 14:42:00,86,56.6,97.0,33.34
user_003,2024-01-29 14:43:00,72,79.2,96.5,34.03
user_003,2024-01-29 14:44:00,83,27.5,98.1,32.92
user_003,2024-01-29 14:45:00,77,47.5,96.9,33.41
user_003,2024-01-29 14:46:00,77,57.2,96.3,33.63
user_003,2024-01-29 14:47:00,74,42.8,96.7,33.07
user_003,2024-01-29 14:48:00,70,42.9,97.8,32.5
user_003,2024-01-29 14:49:00,86,51.9,97.5,33.06
user_003,2024-01-29 14:50:00,73,45.2,98.0,33.78
user_003,2024-01-29 14:51:00,73,69.9,97.8,33.66
user_003,2024-01-29 14:52:00,78,44.7,97.3,32.6
user_003,2024-01-29 14:53:00,75,56.8,96.4,34.08
user_003,2024-01-29 14:54:00,73,56.4,98.3,33.98
user_003,2024-01-29 14:55:00,78,20.6,97.7,33.43
user_003,2024-01-29 14:56:00,70,58.0,97.4,33.95
user_003,2024-01-29 14:57:00,85,39.6,97.6,32.69
user_003,2024-01-29 14:58:00,71,59.2,96.7,33.35
user_003,2024-01-29 14:59:00,79,69.1,97.0,33.23
user_003,2024-01-29 15:00:00,69,46.2,97.0,33.52
user_003,2024-01-29 15:01:00,64,47.5,97.8,32.85
user_003,2024-01-29 15:02:00,75,21.7,97.0,32.35
user_003,2024-01-29 15:03:00,76,33.9,95.9,34.08
user_003,2024-01-29 15:04:00,74,35.9,97.1,33.62
user_003,2024-01-29 15:05:00,69,56.3,97.5,33.63
user_003,2024-01-29 15:06:00,80,41.6,97.1,33.22
user_003,2024-01-29 15:07:00,74,47.8,97.8,32.89
user_003,2024-01-29 15:08:00,77,34.6,98.3,33.35
user_003,2024-01-29 15:09:00,83,49.5,98.0,33.4
user_003,2024-01-29 15:10:00,83,52.4,97.1,33.7
user_003,2024-01-29 15:11:00,71,54.6,95.7,33.54
user_003,2024-01-29 15:12:00,76,40.2,96.9,33.62
user_003,2024-01-29 15:13:00,83,38.8,97.9,33.65
